"COUNTRY","Country","EMPSTAT","Employment status","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GRC","Greece","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1949.33400057264,,
"GRC","Greece","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1934.9868080525,,
"GRC","Greece","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1942.72654348523,,
"GRC","Greece","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1946.94095359204,,
"GRC","Greece","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1961.08118109017,,
"GRC","Greece","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1916.66005063335,,
"GRC","Greece","TE","Total employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1730.73763920219,,
"GRC","Greece","TE","Total employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1872.23705073194,,
"HUN","Hungary","DE","Dependent employment","A","Annual","1980","1980","HOUR","Hours","0","Units",,,1930,,
"HUN","Hungary","DE","Dependent employment","A","Annual","1981","1981","HOUR","Hours","0","Units",,,1928,,
"HUN","Hungary","DE","Dependent employment","A","Annual","1982","1982","HOUR","Hours","0","Units",,,1847,,
"HUN","Hungary","DE","Dependent employment","A","Annual","1983","1983","HOUR","Hours","0","Units",,,1829,,
"HUN","Hungary","DE","Dependent employment","A","Annual","1984","1984","HOUR","Hours","0","Units",,,1765,,
"HUN","Hungary","DE","Dependent employment","A","Annual","1985","1985","HOUR","Hours","0","Units",,,1742,,
"HUN","Hungary","DE","Dependent employment","A","Annual","1986","1986","HOUR","Hours","0","Units",,,1734,,
"HUN","Hungary","DE","Dependent employment","A","Annual","1987","1987","HOUR","Hours","0","Units",,,1772,,
"HUN","Hungary","DE","Dependent employment","A","Annual","1988","1988","HOUR","Hours","0","Units",,,1768,,
"HUN","Hungary","DE","Dependent employment","A","Annual","1989","1989","HOUR","Hours","0","Units",,,1746,,
"HUN","Hungary","DE","Dependent employment","A","Annual","1990","1990","HOUR","Hours","0","Units",,,1710,,
"HUN","Hungary","DE","Dependent employment","A","Annual","1991","1991","HOUR","Hours","0","Units",,,1682,,
"HUN","Hungary","DE","Dependent employment","A","Annual","1992","1992","HOUR","Hours","0","Units",,,1644,,
"HUN","Hungary","DE","Dependent employment","A","Annual","1993","1993","HOUR","Hours","0","Units",,,1732,,
"HUN","Hungary","DE","Dependent employment","A","Annual","1994","1994","HOUR","Hours","0","Units",,,1759,,
"HUN","Hungary","DE","Dependent employment","A","Annual","1995","1995","HOUR","Hours","0","Units",,,1771.98491356422,,
"HUN","Hungary","DE","Dependent employment","A","Annual","1996","1996","HOUR","Hours","0","Units",,,1755.42549074816,,
"HUN","Hungary","DE","Dependent employment","A","Annual","1997","1997","HOUR","Hours","0","Units",,,1771.31986128634,,
"HUN","Hungary","DE","Dependent employment","A","Annual","1998","1998","HOUR","Hours","0","Units",,,1775.63318028608,,
"HUN","Hungary","DE","Dependent employment","A","Annual","1999","1999","HOUR","Hours","0","Units",,,1783.91674028269,,
"HUN","Hungary","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1774.78819826745,,
"HUN","Hungary","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1755.32892408495,,
"HUN","Hungary","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1741.71005818039,,
"HUN","Hungary","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1736.53985838608,,
"HUN","Hungary","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1746.28067400249,,
"HUN","Hungary","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1734.28957473815,,
"HUN","Hungary","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1716.58075887771,,
"HUN","Hungary","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1695.25403516402,,
"HUN","Hungary","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1702.14559959348,,
"HUN","Hungary","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1672.74743995127,,
"HUN","Hungary","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1684.0472792307,,
"HUN","Hungary","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1674.93567459841,,
"HUN","Hungary","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1665.52326458591,,
"HUN","Hungary","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1662.07953762209,,
"HUN","Hungary","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1679.92496379564,,
"HUN","Hungary","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1683.08111201584,,
"HUN","Hungary","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1701.57517718733,,
"HUN","Hungary","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1693.0980612176,,
"HUN","Hungary","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1681.89780710856,,
"HUN","Hungary","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1681.23282449943,,
"HUN","Hungary","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1624.88966025623,,
"HUN","Hungary","DE","Dependent employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1654.3781318383,,
"HUN","Hungary","TE","Total employment","A","Annual","1980","1980","HOUR","Hours","0","Units",,,2348,,
"HUN","Hungary","TE","Total employment","A","Annual","1981","1981","HOUR","Hours","0","Units",,,2347,,
"HUN","Hungary","TE","Total employment","A","Annual","1982","1982","HOUR","Hours","0","Units",,,2248,,
"HUN","Hungary","TE","Total employment","A","Annual","1983","1983","HOUR","Hours","0","Units",,,2226,,
"HUN","Hungary","TE","Total employment","A","Annual","1984","1984","HOUR","Hours","0","Units",,,2149,,
"HUN","Hungary","TE","Total employment","A","Annual","1985","1985","HOUR","Hours","0","Units",,,2120,,
"HUN","Hungary","TE","Total employment","A","Annual","1986","1986","HOUR","Hours","0","Units",,,2111,,
"HUN","Hungary","TE","Total employment","A","Annual","1987","1987","HOUR","Hours","0","Units",,,2158,,
"HUN","Hungary","TE","Total employment","A","Annual","1988","1988","HOUR","Hours","0","Units",,,2151,,
"HUN","Hungary","TE","Total employment","A","Annual","1989","1989","HOUR","Hours","0","Units",,,2125,,
"HUN","Hungary","TE","Total employment","A","Annual","1990","1990","HOUR","Hours","0","Units",,,2082,,
"HUN","Hungary","TE","Total employment","A","Annual","1991","1991","HOUR","Hours","0","Units",,,2048,,
"HUN","Hungary","TE","Total employment","A","Annual","1992","1992","HOUR","Hours","0","Units",,,2002,,
"HUN","Hungary","TE","Total employment","A","Annual","1993","1993","HOUR","Hours","0","Units",,,2002,,
"HUN","Hungary","TE","Total employment","A","Annual","1994","1994","HOUR","Hours","0","Units",,,2142,,
"HUN","Hungary","TE","Total employment","A","Annual","1995","1995","HOUR","Hours","0","Units",,,1948,,
"HUN","Hungary","TE","Total employment","A","Annual","1996","1996","HOUR","Hours","0","Units",,,1946,,
"HUN","Hungary","TE","Total employment","A","Annual","1997","1997","HOUR","Hours","0","Units",,,1954.3,,
"HUN","Hungary","TE","Total employment","A","Annual","1998","1998","HOUR","Hours","0","Units",,,1945.1,,
"HUN","Hungary","TE","Total employment","A","Annual","1999","1999","HOUR","Hours","0","Units",,,1952.4,,
"HUN","Hungary","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1932.4,,
"HUN","Hungary","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1897.8,,
"HUN","Hungary","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1883.6,,
"HUN","Hungary","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1856.3,,
"HUN","Hungary","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1858.6,,
"HUN","Hungary","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1834.1,,
"HUN","Hungary","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1813.9,,
"HUN","Hungary","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1787.8,,
"HUN","Hungary","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1791.2,,
"HUN","Hungary","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1758.2,,
"HUN","Hungary","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1766.4,,
"HUN","Hungary","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1753.7,,
"HUN","Hungary","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1738.3,,
"HUN","Hungary","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1733.6,,
"HUN","Hungary","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1748.6,,
"HUN","Hungary","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1745.9,,
"HUN","Hungary","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1760.2,,
"HUN","Hungary","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1747.4,,
"HUN","Hungary","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1729.9,,
"HUN","Hungary","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1722.2,,
"HUN","Hungary","TE","Total employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1657.1,,
"HUN","Hungary","TE","Total employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1697.1,,
"ISL","Iceland","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1639.46280991736,,
"ISL","Iceland","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1555.50809061489,,
"ISL","Iceland","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1548.21100917431,,
"ISL","Iceland","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1558.07268007787,,
"ISL","Iceland","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1541.72084130019,,
"ISL","Iceland","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1540.55279503106,,
"ISL","Iceland","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1529.55151515152,,
"ISL","Iceland","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1525.59341950646,,
"ISL","Iceland","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1532.99719887955,,
"ISL","Iceland","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1517.6886035313,,
"ISL","Iceland","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1507.39107883817,,
"ISL","Iceland","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1492.69890795632,,
"ISL","Iceland","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1462.00656096227,,
"ISL","Iceland","DE","Dependent employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1446.90246516613,,
"ISL","Iceland","TE","Total employment","A","Annual","1970","1970","HOUR","Hours","0","Units",,,1954,,
"ISL","Iceland","TE","Total employment","A","Annual","1971","1971","HOUR","Hours","0","Units",,,1916,,
"ISL","Iceland","TE","Total employment","A","Annual","1972","1972","HOUR","Hours","0","Units",,,1883,,
"ISL","Iceland","TE","Total employment","A","Annual","1973","1973","HOUR","Hours","0","Units",,,1866,,
"ISL","Iceland","TE","Total employment","A","Annual","1974","1974","HOUR","Hours","0","Units",,,1841,,
"ISL","Iceland","TE","Total employment","A","Annual","1975","1975","HOUR","Hours","0","Units",,,1817,,
"ISL","Iceland","TE","Total employment","A","Annual","1976","1976","HOUR","Hours","0","Units",,,1790,,
"ISL","Iceland","TE","Total employment","A","Annual","1977","1977","HOUR","Hours","0","Units",,,1748,,
"ISL","Iceland","TE","Total employment","A","Annual","1978","1978","HOUR","Hours","0","Units",,,1710,,
"ISL","Iceland","TE","Total employment","A","Annual","1979","1979","HOUR","Hours","0","Units",,,1697,,
"ISL","Iceland","TE","Total employment","A","Annual","1980","1980","HOUR","Hours","0","Units",,,1688,,
"ISL","Iceland","TE","Total employment","A","Annual","1981","1981","HOUR","Hours","0","Units",,,1681,,
"ISL","Iceland","TE","Total employment","A","Annual","1982","1982","HOUR","Hours","0","Units",,,1684,,
"ISL","Iceland","TE","Total employment","A","Annual","1983","1983","HOUR","Hours","0","Units",,,1684,,
"ISL","Iceland","TE","Total employment","A","Annual","1984","1984","HOUR","Hours","0","Units",,,1682,,
"ISL","Iceland","TE","Total employment","A","Annual","1985","1985","HOUR","Hours","0","Units",,,1681,,
"ISL","Iceland","TE","Total employment","A","Annual","1986","1986","HOUR","Hours","0","Units",,,1674,,
"ISL","Iceland","TE","Total employment","A","Annual","1987","1987","HOUR","Hours","0","Units",,,1672,,
"ISL","Iceland","TE","Total employment","A","Annual","1988","1988","HOUR","Hours","0","Units",,,1679,,
"ISL","Iceland","TE","Total employment","A","Annual","1989","1989","HOUR","Hours","0","Units",,,1675,,
"ISL","Iceland","TE","Total employment","A","Annual","1990","1990","HOUR","Hours","0","Units",,,1665,,
"ISL","Iceland","TE","Total employment","A","Annual","1991","1991","HOUR","Hours","0","Units",,,1668,,
"ISL","Iceland","TE","Total employment","A","Annual","1992","1992","HOUR","Hours","0","Units",,,1668,,
"ISL","Iceland","TE","Total employment","A","Annual","1993","1993","HOUR","Hours","0","Units",,,1683,,
"ISL","Iceland","TE","Total employment","A","Annual","1994","1994","HOUR","Hours","0","Units",,,1655,,
"ISL","Iceland","TE","Total employment","A","Annual","1995","1995","HOUR","Hours","0","Units",,,1641,,
"ISL","Iceland","TE","Total employment","A","Annual","1996","1996","HOUR","Hours","0","Units",,,1659,,
"ISL","Iceland","TE","Total employment","A","Annual","1997","1997","HOUR","Hours","0","Units",,,1684,,
"ISL","Iceland","TE","Total employment","A","Annual","1998","1998","HOUR","Hours","0","Units",,,1665,,
"ISL","Iceland","TE","Total employment","A","Annual","1999","1999","HOUR","Hours","0","Units",,,1645,,
"ISL","Iceland","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1696,,
"ISL","Iceland","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1707,,
"ISL","Iceland","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1672,,
"ISL","Iceland","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1639,,
"ISL","Iceland","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1645,,
"ISL","Iceland","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1637,,
"ISL","Iceland","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1627,,
